"ID";"Name";"StationCapacity";"BikeParkingSlotsAmount";"global_id";"Longitude_WGS84";"Latitude_WGS84";"AdmArea";"District";"Location";"ClarificationOfLocation";"DepartmentalAffiliation";"OperOrgName";"OperOrgWebsite";"Photo";"geodata_center";"geoarea";
"275";"Пункт проката велосипедов № 391";"12";"";"14941449";"37.606796";"55.663717";"Юго-Западный административный округ";"район Зюзино";"Нахимовский проспект, дом 11, корпус 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"a634de54-fb82-4768-b672-6a6fcb956e16";"0101000000FCABC77DABCD42404D66BCADF4D44B40";"";
"276";"Пункт проката велосипедов № 395";"12";"";"14941450";"37.582777";"55.684571";"Юго-Западный административный округ";"Академический район";"улица Дмитрия Ульянова, дом 32 А";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"07daa338-5241-4177-9a4a-241bb42d6697";"010100000035EECD6F98CA42401F65C405A0D74B40";"";
"277";"Пункт проката велосипедов № 396";"12";"";"14941451";"37.595485";"55.679562";"Юго-Западный административный округ";"район Котловка";"улица Дмитрия Ульянова, дом 46";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"11707d9a-dfb7-4324-a75c-0938068634fe";"010100000018213CDA38CC42405BCD3AE3FBD64B40";"";
"278";"Пункт проката велосипедов № 376";"12";"";"14941452";"37.582171";"55.645488";"Юго-Западный административный округ";"район Зюзино";"Балаклавский проспект, дом 34 корпус 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"1f6aa493-9293-4206-a427-49c5c448d98d";"0101000000FED64E9484CA4240F0FACC599FD24B40";"";
"279";"Пункт проката велосипедов № 381";"12";"";"14941453";"37.512929";"55.648343";"Юго-Западный административный округ";"Обручевский район";"улица Академика Волгина, дом 21";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"41eb1b35-4f53-476e-b72e-d23d087cc62f";"0101000000C21550A8A7C1424096CB46E7FCD24B40";"";
"280";"Пункт проката велосипедов № 463";"12";"";"14941454";"37.650337";"55.776218";"Центральный административный округ";"Красносельский район";"улица Каланчевская, дом 10, строение 3";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"eebe810f-5d1f-40f0-9d5c-2b3f1be7bdd1";"01010000007B30293E3ED342408448861C5BE34B40";"";
"281";"Пункт проката велосипедов № 423";"12";"";"14941455";"37.615390";"55.802913";"Северо-Восточный административный округ";"район Марьина Роща";"улица Шереметьевская, дом 27";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"bb1819e1-867e-4076-8663-88a70fec30d4";"010100000089247A19C5CE424041446ADAC5E64B40";"";
"282";"Пункт проката велосипедов № 339";"12";"";"14941456";"37.514881";"55.658798";"Юго-Западный административный округ";"Обручевский район";"улица Обручева, дом 16, корпус 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8cc85a5f-1801-44c0-a8db-9f95f2ccb69f";"0101000000782AE09EE7C14240C9552C7E53D44B40";"";
"283";"Пункт проката велосипедов № 325";"12";"";"14941457";"37.594161";"55.659076";"Юго-Западный административный округ";"район Зюзино";"улица Болотниковская, дом 34, корпус 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"5324fca4-27fb-42fb-a860-2ce3668e9c0c";"010100000082C7B7770DCC42400CCA349A5CD44B40";"";
"285";"Пункт проката велосипедов № 338";"12";"";"14941459";"37.526493";"55.667076";"Юго-Западный административный округ";"Обручевский район";"пересечение улицы Новаторов и улицы Воронцовские Пруды";"Вход в Воронцовский парк";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"c9c9689a-3c8a-45ef-b170-963b3c15e6de";"01010000005649641F64C3424027F911BF62D54B40";"";
"288";"Пункт проката велосипедов № 309";"12";"";"14941462";"37.571292";"55.665069";"Юго-Западный административный округ";"район Черёмушки";"улица Болотниковская, парк 70-летия Победы";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"dfbb3bb7-0416-41fa-8bbe-83c466fee479";"0101000000B43BA41820C94240AE4A22FB20D54B40";"";
"289";"Пункт проката велосипедов № 337";"12";"";"14941463";"37.534259";"55.668342";"Юго-Западный административный округ";"Ломоносовский район";"улица Академика Пилюгина, дом 18";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"6851514e-7d04-4138-9321-831a02dbfa05";"0101000000FD4B529962C4424089450C3B8CD54B40";"";
"290";"Пункт проката велосипедов № 328";"12";"";"14941464";"37.604530";"55.641757";"Юго-Западный административный округ";"район Зюзино";"Балаклавский проспект, дом 16";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"2977c517-8b2f-4d37-abdf-7f2126c01624";"0101000000B6B9313D61CD4240527DE71725D24B40";"";
"291";"Пункт проката велосипедов № 307";"12";"";"14941465";"37.577945";"55.701175";"Юго-Западный административный округ";"Гагаринский район";"улица Вавилова, дом 24";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8616910d-6d25-4115-839d-12987e75969c";"010100000080F10C1AFAC94240EBE2361AC0D94B40";"";
"292";"Пункт проката велосипедов № 250";"33";"";"14941466";"37.539165";"55.747509";"Центральный административный округ";"Пресненский район";"Пресненская набережная, дом 6, строение 2";"территория Москва-Сити, Башня Империя";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"7ec160f4-ea63-4e40-9744-05b7e1606124";"0101000000EC12D55B03C542409B3BFA5FAEDF4B40";"";
"293";"Пункт проката велосипедов № 251";"12";"";"14941467";"37.540904";"55.751911";"Центральный административный округ";"Пресненский район";"1-й Красногвардейский проезд, дом 13, строение 1";"территория Москва-Сити, Башня Империя";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"076663ad-a920-4adc-b6fc-18f51bd23787";"010100000046239F573CC542405740A19E3EE04B40";"";
"294";"Пункт проката велосипедов № 348";"12";"";"14941468";"37.517116";"55.716167";"Западный административный округ";"район Раменки";"улица Мосфильмовская, дом 17-25";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8ad21944-4047-4cee-8ca4-965bd1145af7";"0101000000821E6ADB30C24240BABC395CABDB4B40";"";
"295";"Пункт проката велосипедов № 416";"12";"";"14941469";"37.602809";"55.792434";"Северо-Восточный административный округ";"район Марьина Роща";"улица Сущевский Вал, дом 16, строение 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3ebb1e42-ac06-4d40-89ab-7cebafbaef2d";"0101000000035E66D828CD4240861E317A6EE54B40";"";
"296";"Пункт проката велосипедов № 85";"12";"";"14941470";"37.645381";"55.748229";"Центральный административный округ";"Таганский район";"Котельническая набережная, дом 1/15квк";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"ac18f31f-5e08-4536-9fe5-4a056bf11215";"0101000000DA3A38D89BD242409B75C6F7C5DF4B40";"";
"297";"Пункт проката велосипедов № 392";"12";"";"14941471";"37.513749";"55.717872";"Западный административный округ";"район Раменки";"Улофа Пальме ул., д.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"df78bac6-81c0-41d0-9b9e-84f55ef71c7e";"010100000025ADF886C2C14240685BCD3AE3DB4B40";"";
